data,area,totale,m,f,d,N1,N2,ISTAT,reg
2025-02-18,LOM,201,58,143,201,ITC,ITC4,3,Lombardia
2025-11-28,TOS,17,10,7,17,ITI,ITI1,9,Toscana
2024-10-28,EMR,4030,1863,2167,4030,ITH,ITH5,8,Emilia-Romagna
2024-10-11,EMR,1552,695,857,1552,ITH,ITH5,8,Emilia-Romagna
2025-01-14,CAM,33,25,8,33,ITF,ITF3,15,Campania
2024-10-30,TOS,2789,1283,1506,2789,ITI,ITI1,9,Toscana
2024-11-11,BAS,91,45,46,91,ITF,ITF5,17,Basilicata
2025-01-17,PIE,156,82,74,156,ITC,ITC1,1,Piemonte
2025-01-11,SIC,8,5,3,8,ITG,ITG1,19,Sicilia
2025-09-09,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2024-10-02,LOM,337,168,169,337,ITC,ITC4,3,Lombardia
2024-10-04,LIG,58,30,28,58,ITC,ITC3,7,Liguria
2025-01-04,EMR,8,5,3,8,ITH,ITH5,8,Emilia-Romagna
2024-12-10,SIC,128,59,69,128,ITG,ITG1,19,Sicilia
2024-12-02,SIC,112,61,51,112,ITG,ITG1,19,Sicilia
2025-10-14,PIE,6,3,3,6,ITC,ITC1,1,Piemonte
2024-11-26,BAS,30,15,15,30,ITF,ITF5,17,Basilicata
2024-11-26,MOL,5,3,2,5,ITF,ITF2,14,Molise
2024-12-23,LOM,506,225,281,506,ITC,ITC4,3,Lombardia
2025-01-24,PIE,46,19,27,46,ITC,ITC1,1,Piemonte
2024-12-28,SIC,10,9,1,10,ITG,ITG1,19,Sicilia
2025-01-28,EMR,86,47,39,86,ITH,ITH5,8,Emilia-Romagna
2025-01-24,UMB,23,10,13,23,ITI,ITI2,10,Umbria
2024-10-09,VEN,562,283,279,562,ITH,ITH3,5,Veneto
2024-10-20,TOS,44,18,26,44,ITI,ITI1,9,Toscana
2024-10-11,VEN,911,484,427,911,ITH,ITH3,5,Veneto
2024-11-07,PIE,2365,1105,1260,2365,ITC,ITC1,1,Piemonte
2024-10-24,VEN,2236,1040,1196,2236,ITH,ITH3,5,Veneto
2024-11-18,UMB,160,70,90,160,ITI,ITI2,10,Umbria
2024-10-07,TOS,177,88,89,177,ITI,ITI1,9,Toscana
2025-01-18,LOM,56,27,29,56,ITC,ITC4,3,Lombardia
2024-11-15,CAL,46,24,22,46,ITF,ITF6,18,Calabria
2024-11-15,CAM,114,64,50,114,ITF,ITF3,15,Campania
2024-11-18,SAR,218,102,116,218,ITG,ITG2,20,Sardegna
2024-10-01,LOM,402,227,175,402,ITC,ITC4,3,Lombardia
2025-01-30,LAZ,42,18,24,42,ITI,ITI4,12,Lazio
2024-10-22,SIC,50,27,23,50,ITG,ITG1,19,Sicilia
2024-12-03,BAS,37,23,14,37,ITF,ITF5,17,Basilicata
2024-10-25,PIE,2383,1180,1203,2383,ITC,ITC1,1,Piemonte
2025-03-07,VEN,57,19,38,57,ITH,ITH3,5,Veneto
2024-12-21,CAL,5,2,3,5,ITF,ITF6,18,Calabria
2024-11-08,VEN,2619,1268,1351,2619,ITH,ITH3,5,Veneto
2025-04-09,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2024-12-11,MOL,4,2,2,4,ITF,ITF2,14,Molise
2025-02-27,EMR,17,7,10,17,ITH,ITH5,8,Emilia-Romagna
2024-12-15,LOM,102,53,49,102,ITC,ITC4,3,Lombardia
2024-11-15,FVG,860,442,418,860,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-10,PAT,8,4,4,8,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-11,VEN,913,412,501,913,ITH,ITH3,5,Veneto
2024-11-11,PIE,1363,648,715,1363,ITC,ITC1,1,Piemonte
2024-10-29,SIC,121,66,55,121,ITG,ITG1,19,Sicilia
2025-03-04,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-20,TOS,324,152,172,324,ITI,ITI1,9,Toscana
2024-11-07,CAM,167,95,72,167,ITF,ITF3,15,Campania
2025-02-03,LIG,7,2,5,7,ITC,ITC3,7,Liguria
2024-11-08,UMB,368,181,187,368,ITI,ITI2,10,Umbria
2025-02-25,VEN,65,17,48,65,ITH,ITH3,5,Veneto
2025-01-21,LOM,218,78,140,218,ITC,ITC4,3,Lombardia
2024-11-29,LAZ,1077,504,573,1077,ITI,ITI4,12,Lazio
2024-12-13,UMB,174,94,80,174,ITI,ITI2,10,Umbria
2025-03-24,EMR,4,0,4,4,ITH,ITH5,8,Emilia-Romagna
2024-12-23,CAL,10,6,4,10,ITF,ITF6,18,Calabria
2024-11-13,MAR,628,304,324,628,ITI,ITI3,11,Marche
2025-03-14,VEN,14,5,9,14,ITH,ITH3,5,Veneto
2025-01-27,PIE,13,6,7,13,ITC,ITC1,1,Piemonte
2024-10-11,UMB,58,25,33,58,ITI,ITI2,10,Umbria
2024-10-24,UMB,343,146,197,343,ITI,ITI2,10,Umbria
2024-12-30,PIE,102,40,62,102,ITC,ITC1,1,Piemonte
2025-02-27,LOM,25,8,17,25,ITC,ITC4,3,Lombardia
2024-10-19,TOS,568,275,293,568,ITI,ITI1,9,Toscana
2024-12-18,FVG,157,73,84,157,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-14,BAS,103,56,47,103,ITF,ITF5,17,Basilicata
2024-10-09,UMB,21,11,10,21,ITI,ITI2,10,Umbria
2025-05-20,SIC,3,1,2,3,ITG,ITG1,19,Sicilia
2025-04-29,LAZ,3,2,1,3,ITI,ITI4,12,Lazio
2025-02-05,SIC,16,7,9,16,ITG,ITG1,19,Sicilia
2025-10-22,VDA,3,0,3,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-17,PAT,4,1,3,4,ITH,ITH2,4,Provincia Autonoma Trento
2024-11-16,SAR,2,1,1,2,ITG,ITG2,20,Sardegna
2024-10-11,MOL,6,2,4,6,ITF,ITF2,14,Molise
2025-05-15,FVG,2,0,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-21,FVG,4,2,2,4,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-20,VDA,105,44,61,105,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-09-23,SIC,2,1,1,2,ITG,ITG1,19,Sicilia
2025-01-28,PAB,10,4,6,10,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-28,LOM,19,8,11,19,ITC,ITC4,3,Lombardia
2024-12-18,VDA,19,6,13,19,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-21,CAL,20,14,6,20,ITF,ITF6,18,Calabria
2025-02-18,VEN,18,2,16,18,ITH,ITH3,5,Veneto
2025-03-07,UMB,5,3,2,5,ITI,ITI2,10,Umbria
2025-04-26,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2025-02-06,PAT,6,2,4,6,ITH,ITH2,4,Provincia Autonoma Trento
2025-03-17,LAZ,3,2,1,3,ITI,ITI4,12,Lazio
2025-04-21,BAS,4,1,3,4,ITF,ITF5,17,Basilicata
2025-03-31,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2024-12-27,CAM,15,6,9,15,ITF,ITF3,15,Campania
2025-01-02,MAR,6,4,2,6,ITI,ITI3,11,Marche
2025-07-17,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-02-28,PUG,2,0,2,2,ITF,ITF4,16,Puglia
2025-06-19,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2024-09-23,PUG,5,1,4,5,ITF,ITF4,16,Puglia
2025-05-13,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2025-10-24,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-28,FVG,2,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-25,UMB,2,1,1,2,ITI,ITI2,10,Umbria
2025-11-07,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2024-12-13,MOL,4,2,2,4,ITF,ITF2,14,Molise
2025-04-28,CAL,1,0,1,1,ITF,ITF6,18,Calabria
2024-11-03,MAR,1,1,0,1,ITI,ITI3,11,Marche
2024-12-29,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-04-16,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-05-12,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2025-04-09,TOS,4,0,4,4,ITI,ITI1,9,Toscana
2024-11-01,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-07,SAR,1,0,1,1,ITG,ITG2,20,Sardegna
2025-05-28,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2024-11-12,PUG,838,436,402,838,ITF,ITF4,16,Puglia
2025-04-08,PIE,8,4,4,8,ITC,ITC1,1,Piemonte
2024-10-09,PUG,61,41,20,61,ITF,ITF4,16,Puglia
2025-01-10,FVG,21,7,14,21,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-24,MAR,8,4,4,8,ITI,ITI3,11,Marche
2024-12-23,CAM,21,11,10,21,ITF,ITF3,15,Campania
2025-10-20,EMR,35,16,19,35,ITH,ITH5,8,Emilia-Romagna
2025-02-06,VEN,22,13,9,22,ITH,ITH3,5,Veneto
2024-12-19,EMR,837,405,432,837,ITH,ITH5,8,Emilia-Romagna
2024-10-27,EMR,365,160,205,365,ITH,ITH5,8,Emilia-Romagna
2025-01-10,SIC,29,22,7,29,ITG,ITG1,19,Sicilia
2024-12-17,CAL,14,6,8,14,ITF,ITF6,18,Calabria
2024-12-26,PIE,6,1,5,6,ITC,ITC1,1,Piemonte
2024-11-02,PAB,10,5,5,10,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-29,PIE,2240,1012,1228,2240,ITC,ITC1,1,Piemonte
2024-11-21,BAS,26,13,13,26,ITF,ITF5,17,Basilicata
2024-12-18,CAL,13,5,8,13,ITF,ITF6,18,Calabria
2024-11-19,SIC,205,113,92,205,ITG,ITG1,19,Sicilia
2025-03-03,LAZ,4,1,3,4,ITI,ITI4,12,Lazio
2024-11-30,CAM,40,22,18,40,ITF,ITF3,15,Campania
2025-04-08,LOM,9,2,7,9,ITC,ITC4,3,Lombardia
2024-12-04,TOS,936,428,508,936,ITI,ITI1,9,Toscana
2024-10-07,ABR,8,3,5,8,ITF,ITF1,13,Abruzzo
2024-12-20,PIE,607,271,336,607,ITC,ITC1,1,Piemonte
2025-10-11,TOS,10,5,5,10,ITI,ITI1,9,Toscana
2025-02-08,EMR,6,3,3,6,ITH,ITH5,8,Emilia-Romagna
2025-05-13,LAZ,6,3,3,6,ITI,ITI4,12,Lazio
2025-02-11,LOM,74,31,43,74,ITC,ITC4,3,Lombardia
2024-12-01,PIE,17,4,13,17,ITC,ITC1,1,Piemonte
2025-07-03,LOM,3,0,3,3,ITC,ITC4,3,Lombardia
2024-10-29,ABR,171,83,88,171,ITF,ITF1,13,Abruzzo
2024-10-21,SAR,90,49,41,90,ITG,ITG2,20,Sardegna
2025-02-25,PIE,8,2,6,8,ITC,ITC1,1,Piemonte
2025-09-10,LOM,13,11,2,13,ITC,ITC4,3,Lombardia
2024-10-16,ABR,119,65,54,119,ITF,ITF1,13,Abruzzo
2025-02-28,EMR,18,7,11,18,ITH,ITH5,8,Emilia-Romagna
2025-09-30,MAR,1,0,1,1,ITI,ITI3,11,Marche
2024-11-07,TOS,3191,1490,1701,3191,ITI,ITI1,9,Toscana
2024-10-29,VDA,113,53,60,113,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-03-27,PIE,8,3,5,8,ITC,ITC1,1,Piemonte
2025-05-20,LAZ,4,3,1,4,ITI,ITI4,12,Lazio
2024-11-09,SIC,33,23,10,33,ITG,ITG1,19,Sicilia
2025-09-06,LOM,8,5,3,8,ITC,ITC4,3,Lombardia
2024-12-07,PIE,332,171,161,332,ITC,ITC1,1,Piemonte
2024-11-05,PAT,134,63,71,134,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-21,FVG,16,5,11,16,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-24,LIG,11,5,6,11,ITC,ITC3,7,Liguria
2024-12-05,PUG,531,254,277,531,ITF,ITF4,16,Puglia
2025-10-21,TOS,28,15,13,28,ITI,ITI1,9,Toscana
2025-04-14,UMB,3,3,0,3,ITI,ITI2,10,Umbria
2025-06-11,LOM,22,15,7,22,ITC,ITC4,3,Lombardia
2024-10-31,UMB,226,125,101,226,ITI,ITI2,10,Umbria
2025-01-03,CAM,24,14,10,24,ITF,ITF3,15,Campania
2025-01-25,MAR,6,4,2,6,ITI,ITI3,11,Marche
2025-06-10,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2024-10-18,EMR,3336,1691,1645,3336,ITH,ITH5,8,Emilia-Romagna
2024-09-29,LOM,12,9,3,12,ITC,ITC4,3,Lombardia
2024-10-16,LOM,7045,3426,3619,7045,ITC,ITC4,3,Lombardia
2024-10-22,VDA,107,47,60,107,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-17,PUG,70,35,35,70,ITF,ITF4,16,Puglia
2024-10-26,UMB,65,33,32,65,ITI,ITI2,10,Umbria
2024-12-02,MAR,131,65,66,131,ITI,ITI3,11,Marche
2024-11-24,LOM,374,179,195,374,ITC,ITC4,3,Lombardia
2024-11-27,CAM,126,64,62,126,ITF,ITF3,15,Campania
2024-10-16,MAR,110,60,50,110,ITI,ITI3,11,Marche
2025-01-16,PIE,48,22,26,48,ITC,ITC1,1,Piemonte
2024-11-14,PAT,508,239,269,508,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-02,VDA,8,2,6,8,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-11-05,VEN,2532,1207,1325,2532,ITH,ITH3,5,Veneto
2025-01-23,PUG,69,31,38,69,ITF,ITF4,16,Puglia
2025-02-10,VEN,11,3,8,11,ITH,ITH3,5,Veneto
2025-02-13,TOS,6,4,2,6,ITI,ITI1,9,Toscana
2025-01-28,CAL,6,3,3,6,ITF,ITF6,18,Calabria
2025-03-14,ABR,2,1,1,2,ITF,ITF1,13,Abruzzo
2024-12-28,CAM,4,2,2,4,ITF,ITF3,15,Campania
2025-09-15,LOM,6,4,2,6,ITC,ITC4,3,Lombardia
2025-10-15,PAB,10,7,3,10,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-01-13,CAL,5,2,3,5,ITF,ITF6,18,Calabria
2025-04-07,TOS,3,2,1,3,ITI,ITI1,9,Toscana
2025-10-24,LOM,5,2,3,5,ITC,ITC4,3,Lombardia
2025-10-17,VDA,5,3,2,5,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-03-03,TOS,2,1,1,2,ITI,ITI1,9,Toscana
2025-05-16,MAR,1,1,0,1,ITI,ITI3,11,Marche
2024-10-11,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-30,UMB,6,1,5,6,ITI,ITI2,10,Umbria
2024-12-31,MAR,3,2,1,3,ITI,ITI3,11,Marche
2025-05-14,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-10-04,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-11-12,LOM,6,3,3,6,ITC,ITC4,3,Lombardia
2025-02-17,VEN,3,2,1,3,ITH,ITH3,5,Veneto
2025-03-04,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2025-02-18,FVG,3,3,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-03,TOS,2,0,2,2,ITI,ITI1,9,Toscana
2025-01-12,LOM,12,4,8,12,ITC,ITC4,3,Lombardia
2025-11-30,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2024-11-10,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2024-12-03,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-03-31,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-05-21,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-01-27,TOS,27,18,9,27,ITI,ITI1,9,Toscana
2025-04-07,EMR,10,5,5,10,ITH,ITH5,8,Emilia-Romagna
2024-12-30,LOM,230,98,132,230,ITC,ITC4,3,Lombardia
2024-10-27,ABR,25,14,11,25,ITF,ITF1,13,Abruzzo
2024-11-22,SAR,153,70,83,153,ITG,ITG2,20,Sardegna
2024-12-28,PIE,11,2,9,11,ITC,ITC1,1,Piemonte
2024-09-30,PUG,8,5,3,8,ITF,ITF4,16,Puglia
2024-11-28,VDA,25,15,10,25,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-02-17,PIE,22,11,11,22,ITC,ITC1,1,Piemonte
2024-12-21,MAR,27,14,13,27,ITI,ITI3,11,Marche
2024-10-17,SIC,16,8,8,16,ITG,ITG1,19,Sicilia
2024-12-10,VEN,867,398,469,867,ITH,ITH3,5,Veneto
2024-12-14,LAZ,181,83,98,181,ITI,ITI4,12,Lazio
2024-11-11,VEN,1503,779,724,1503,ITH,ITH3,5,Veneto
2024-12-10,SAR,30,15,15,30,ITG,ITG2,20,Sardegna
2024-11-14,PAB,372,164,208,372,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-13,FVG,398,161,237,398,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-25,VDA,20,8,12,20,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-08,BAS,17,12,5,17,ITF,ITF5,17,Basilicata
2025-03-19,EMR,9,4,5,9,ITH,ITH5,8,Emilia-Romagna
2025-02-20,SIC,7,4,3,7,ITG,ITG1,19,Sicilia
2025-07-21,CAM,1,0,1,1,ITF,ITF3,15,Campania
2024-11-17,FVG,13,4,9,13,ITH,ITH4,6,Friuli-Venezia Giulia
2025-08-14,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-05-06,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-11-10,VDA,2,2,0,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-02,CAL,4,1,3,4,ITF,ITF6,18,Calabria
2025-04-18,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2025-05-27,PUG,2,1,1,2,ITF,ITF4,16,Puglia
2024-11-04,ABR,260,140,120,260,ITF,ITF1,13,Abruzzo
2025-02-01,LOM,23,6,17,23,ITC,ITC4,3,Lombardia
2025-01-15,PAT,15,5,10,15,ITH,ITH2,4,Provincia Autonoma Trento
2024-11-17,LOM,497,233,264,497,ITC,ITC4,3,Lombardia
2024-10-26,PUG,49,28,21,49,ITF,ITF4,16,Puglia
2024-10-09,LIG,102,54,48,102,ITC,ITC3,7,Liguria
2024-10-16,TOS,1391,644,747,1391,ITI,ITI1,9,Toscana
2025-10-17,TOS,14,6,8,14,ITI,ITI1,9,Toscana
2025-01-10,LAZ,71,29,42,71,ITI,ITI4,12,Lazio
2025-02-06,LIG,18,12,6,18,ITC,ITC3,7,Liguria
2025-10-24,TOS,20,7,13,20,ITI,ITI1,9,Toscana
2025-01-03,PUG,53,31,22,53,ITF,ITF4,16,Puglia
2025-11-20,TOS,10,3,7,10,ITI,ITI1,9,Toscana
2024-11-09,TOS,920,442,478,920,ITI,ITI1,9,Toscana
2025-04-03,PUG,35,11,24,35,ITF,ITF4,16,Puglia
2024-11-28,VEN,1892,886,1006,1892,ITH,ITH3,5,Veneto
2024-11-23,PUG,88,50,38,88,ITF,ITF4,16,Puglia
2024-10-07,LOM,1036,507,529,1036,ITC,ITC4,3,Lombardia
2024-11-14,LIG,851,380,471,851,ITC,ITC3,7,Liguria
2025-01-29,SIC,24,16,8,24,ITG,ITG1,19,Sicilia
2024-10-19,PUG,53,20,33,53,ITF,ITF4,16,Puglia
2025-01-10,TOS,75,31,44,75,ITI,ITI1,9,Toscana
2025-11-03,LOM,5,3,2,5,ITC,ITC4,3,Lombardia
2024-12-06,LOM,2003,832,1171,2003,ITC,ITC4,3,Lombardia
2024-11-02,TOS,192,96,96,192,ITI,ITI1,9,Toscana
2024-10-03,CAM,7,6,1,7,ITF,ITF3,15,Campania
2024-11-25,CAL,137,74,63,137,ITF,ITF6,18,Calabria
2025-04-01,LIG,6,0,6,6,ITC,ITC3,7,Liguria
2024-10-30,PUG,578,302,276,578,ITF,ITF4,16,Puglia
2024-11-17,VEN,6,3,3,6,ITH,ITH3,5,Veneto
2024-12-20,ABR,47,21,26,47,ITF,ITF1,13,Abruzzo
2025-04-28,EMR,3,1,2,3,ITH,ITH5,8,Emilia-Romagna
2024-09-27,LIG,19,14,5,19,ITC,ITC3,7,Liguria
2024-10-29,TOS,2573,1183,1390,2573,ITI,ITI1,9,Toscana
2024-10-21,PAB,224,124,100,224,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-17,PIE,678,346,332,678,ITC,ITC1,1,Piemonte
2025-01-16,CAL,3,2,1,3,ITF,ITF6,18,Calabria
2024-11-27,VEN,1863,919,944,1863,ITH,ITH3,5,Veneto
2025-03-04,LOM,59,25,34,59,ITC,ITC4,3,Lombardia
2024-11-16,LAZ,445,236,209,445,ITI,ITI4,12,Lazio
2024-11-11,UMB,206,90,116,206,ITI,ITI2,10,Umbria
2025-08-04,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2024-11-29,LOM,3446,1585,1861,3446,ITC,ITC4,3,Lombardia
2024-12-21,EMR,131,57,74,131,ITH,ITH5,8,Emilia-Romagna
2024-10-12,TOS,266,118,148,266,ITI,ITI1,9,Toscana
2024-12-19,CAM,69,38,31,69,ITF,ITF3,15,Campania
2024-10-15,SAR,57,22,35,57,ITG,ITG2,20,Sardegna
2024-11-04,UMB,218,106,112,218,ITI,ITI2,10,Umbria
2024-11-06,MAR,654,309,345,654,ITI,ITI3,11,Marche
2025-10-30,UMB,3,2,1,3,ITI,ITI2,10,Umbria
2024-12-17,MAR,73,37,36,73,ITI,ITI3,11,Marche
2024-12-16,FVG,240,101,139,240,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-13,LAZ,12,8,4,12,ITI,ITI4,12,Lazio
2025-01-02,FVG,14,9,5,14,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-13,PUG,785,405,380,785,ITF,ITF4,16,Puglia
2025-04-14,CAM,2,2,0,2,ITF,ITF3,15,Campania
2024-12-18,LOM,1237,471,766,1237,ITC,ITC4,3,Lombardia
2024-12-20,LOM,963,413,550,963,ITC,ITC4,3,Lombardia
2024-11-20,FVG,621,303,318,621,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-24,PIE,6,2,4,6,ITC,ITC1,1,Piemonte
2025-01-20,LAZ,23,13,10,23,ITI,ITI4,12,Lazio
2024-10-03,PUG,14,9,5,14,ITF,ITF4,16,Puglia
2025-02-19,BAS,2,1,1,2,ITF,ITF5,17,Basilicata
2024-12-29,LOM,28,10,18,28,ITC,ITC4,3,Lombardia
2025-09-30,LAZ,11,4,7,11,ITI,ITI4,12,Lazio
2025-09-05,LAZ,3,3,0,3,ITI,ITI4,12,Lazio
2025-11-10,ABR,4,4,0,4,ITF,ITF1,13,Abruzzo
2025-03-26,VEN,7,5,2,7,ITH,ITH3,5,Veneto
2025-01-18,SIC,3,2,1,3,ITG,ITG1,19,Sicilia
2025-02-05,TOS,12,7,5,12,ITI,ITI1,9,Toscana
2025-02-11,VEN,18,13,5,18,ITH,ITH3,5,Veneto
2025-04-10,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-05,LOM,11,6,5,11,ITC,ITC4,3,Lombardia
2025-04-04,LOM,7,3,4,7,ITC,ITC4,3,Lombardia
2025-01-18,EMR,22,11,11,22,ITH,ITH5,8,Emilia-Romagna
2025-01-12,LAZ,3,3,0,3,ITI,ITI4,12,Lazio
2025-03-21,VEN,10,5,5,10,ITH,ITH3,5,Veneto
2025-04-09,LOM,5,2,3,5,ITC,ITC4,3,Lombardia
2025-03-20,EMR,6,3,3,6,ITH,ITH5,8,Emilia-Romagna
2025-07-17,LOM,5,4,1,5,ITC,ITC4,3,Lombardia
2025-11-05,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2025-01-01,BAS,4,2,2,4,ITF,ITF5,17,Basilicata
2025-02-14,CAM,3,1,2,3,ITF,ITF3,15,Campania
2025-10-22,PIE,4,2,2,4,ITC,ITC1,1,Piemonte
2025-03-07,TOS,5,2,3,5,ITI,ITI1,9,Toscana
2025-02-14,PAT,2,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-03-14,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-08-12,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2024-12-27,MOL,2,1,1,2,ITF,ITF2,14,Molise
2025-03-31,MAR,3,2,1,3,ITI,ITI3,11,Marche
2024-12-08,ABR,2,1,1,2,ITF,ITF1,13,Abruzzo
2025-11-24,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2024-12-07,VDA,2,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-02-01,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-03-26,PAT,6,2,4,6,ITH,ITH2,4,Provincia Autonoma Trento
2025-04-16,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2024-11-10,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2024-09-29,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-10-01,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2025-04-10,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2024-11-10,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-06-19,LOM,4,1,3,4,ITC,ITC4,3,Lombardia
2025-02-25,MAR,1,1,0,1,ITI,ITI3,11,Marche
2025-03-27,UMB,1,0,1,1,ITI,ITI2,10,Umbria
2025-05-05,CAM,1,1,0,1,ITF,ITF3,15,Campania
2025-02-12,SIC,2,2,0,2,ITG,ITG1,19,Sicilia
2025-06-06,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2024-12-26,UMB,1,0,1,1,ITI,ITI2,10,Umbria
2025-04-14,MAR,1,1,0,1,ITI,ITI3,11,Marche
2025-07-22,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-09-11,PUG,2,0,2,2,ITF,ITF4,16,Puglia
2025-07-25,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-06-26,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-05-13,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2024-11-21,ABR,236,131,105,236,ITF,ITF1,13,Abruzzo
2025-01-17,LAZ,82,38,44,82,ITI,ITI4,12,Lazio
2024-11-19,VDA,38,13,25,38,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-07,FVG,58,20,38,58,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-23,TOS,118,51,67,118,ITI,ITI1,9,Toscana
2024-12-16,BAS,29,15,14,29,ITF,ITF5,17,Basilicata
2024-11-05,EMR,4932,2364,2568,4932,ITH,ITH5,8,Emilia-Romagna
2024-12-03,MAR,281,137,144,281,ITI,ITI3,11,Marche
2024-10-10,LIG,53,25,28,53,ITC,ITC3,7,Liguria
2025-10-29,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2025-05-27,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-01-03,EMR,168,77,91,168,ITH,ITH5,8,Emilia-Romagna
2025-03-12,CAL,2,1,1,2,ITF,ITF6,18,Calabria
2024-10-30,LOM,8068,3823,4245,8068,ITC,ITC4,3,Lombardia
2024-10-06,LOM,2173,1109,1064,2173,ITC,ITC4,3,Lombardia
