data,area,totale,m,f,d,N1,N2,ISTAT,reg
2025-11-30,LOM,203,99,104,203,ITC,ITC4,3,Lombardia
2026-01-12,PIE,27,16,11,27,ITC,ITC1,1,Piemonte
2025-11-14,SAR,309,156,153,309,ITG,ITG2,20,Sardegna
2025-11-15,SIC,181,91,90,181,ITG,ITG1,19,Sicilia
2025-12-11,EMR,1019,468,551,1019,ITH,ITH5,8,Emilia-Romagna
2025-12-05,LAZ,462,229,233,462,ITI,ITI4,12,Lazio
2025-11-26,EMR,2751,1310,1441,2751,ITH,ITH5,8,Emilia-Romagna
2025-10-29,VDA,228,98,130,228,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-22,PAT,15,8,7,15,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-15,VDA,129,55,74,129,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-02,FVG,17,11,6,17,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-10,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-14,VEN,1755,868,887,1755,ITH,ITH3,5,Veneto
2025-12-22,PUG,104,57,47,104,ITF,ITF4,16,Puglia
2025-11-25,TOS,856,404,452,856,ITI,ITI1,9,Toscana
2025-10-29,MAR,539,271,268,539,ITI,ITI3,11,Marche
2026-01-09,VEN,162,67,95,162,ITH,ITH3,5,Veneto
2025-11-13,VDA,104,46,58,104,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-17,PAB,72,41,31,72,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-01-09,SAR,8,4,4,8,ITG,ITG2,20,Sardegna
2026-01-10,PAT,4,2,2,4,ITH,ITH2,4,Provincia Autonoma Trento
2026-03-13,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2026-02-10,TOS,5,5,0,5,ITI,ITI1,9,Toscana
2025-12-28,EMR,46,22,24,46,ITH,ITH5,8,Emilia-Romagna
2026-01-16,MAR,2,1,1,2,ITI,ITI3,11,Marche
2025-10-08,SIC,6,3,3,6,ITG,ITG1,19,Sicilia
2026-02-19,PIE,5,1,4,5,ITC,ITC1,1,Piemonte
2025-12-24,EMR,31,18,13,31,ITH,ITH5,8,Emilia-Romagna
2025-12-06,VDA,21,11,10,21,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-02-26,TOS,2,2,0,2,ITI,ITI1,9,Toscana
2026-04-11,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2026-02-02,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2025-12-13,PAB,7,5,2,7,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-04-13,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-03-30,LOM,3,0,3,3,ITC,ITC4,3,Lombardia
2026-03-18,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-03-09,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-03-18,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2025-12-30,VDA,2,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-02,PAT,3,1,2,3,ITH,ITH2,4,Provincia Autonoma Trento
2026-03-30,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2026-04-15,FVG,4,2,2,4,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-26,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-15,EMR,2651,1255,1396,2651,ITH,ITH5,8,Emilia-Romagna
2025-11-03,MAR,379,191,188,379,ITI,ITI3,11,Marche
2025-12-16,ABR,71,38,33,71,ITF,ITF1,13,Abruzzo
2026-01-15,LOM,155,68,87,155,ITC,ITC4,3,Lombardia
2025-11-06,UMB,324,139,185,324,ITI,ITI2,10,Umbria
2025-12-22,EMR,302,146,156,302,ITH,ITH5,8,Emilia-Romagna
2025-10-21,BAS,34,16,18,34,ITF,ITF5,17,Basilicata
2026-01-26,TOS,10,5,5,10,ITI,ITI1,9,Toscana
2025-12-31,LAZ,34,19,15,34,ITI,ITI4,12,Lazio
2026-01-15,ABR,16,9,7,16,ITF,ITF1,13,Abruzzo
2025-11-14,EMR,4622,2231,2391,4622,ITH,ITH5,8,Emilia-Romagna
2025-12-18,EMR,697,322,375,697,ITH,ITH5,8,Emilia-Romagna
2025-11-04,ABR,185,93,92,185,ITF,ITF1,13,Abruzzo
2025-10-29,FVG,785,384,401,785,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-27,PUG,89,29,60,89,ITF,ITF4,16,Puglia
2025-12-16,LIG,125,55,70,125,ITC,ITC3,7,Liguria
2025-11-30,VEN,28,11,17,28,ITH,ITH3,5,Veneto
2025-12-16,PAB,136,70,66,136,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-06,FVG,30,11,19,30,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-29,LIG,5,3,2,5,ITC,ITC3,7,Liguria
2025-10-30,LOM,8966,4232,4734,8966,ITC,ITC4,3,Lombardia
2025-10-31,SIC,120,82,38,120,ITG,ITG1,19,Sicilia
2025-10-16,FVG,332,169,163,332,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-26,SAR,447,204,243,447,ITG,ITG2,20,Sardegna
2026-01-14,PUG,28,16,12,28,ITF,ITF4,16,Puglia
2026-02-10,VEN,9,4,5,9,ITH,ITH3,5,Veneto
2026-04-10,LOM,6,2,4,6,ITC,ITC4,3,Lombardia
2025-10-31,CAL,54,31,23,54,ITF,ITF6,18,Calabria
2026-03-05,TOS,7,5,2,7,ITI,ITI1,9,Toscana
2025-11-23,TOS,32,23,9,32,ITI,ITI1,9,Toscana
2026-01-27,SIC,8,4,4,8,ITG,ITG1,19,Sicilia
2025-10-24,CAM,110,62,48,110,ITF,ITF3,15,Campania
2025-11-25,VEN,883,415,468,883,ITH,ITH3,5,Veneto
2025-12-03,ABR,44,20,24,44,ITF,ITF1,13,Abruzzo
2025-11-24,LIG,103,42,61,103,ITC,ITC3,7,Liguria
2026-02-20,TOS,7,5,2,7,ITI,ITI1,9,Toscana
2025-12-11,PAT,71,37,34,71,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-28,CAL,16,8,8,16,ITF,ITF6,18,Calabria
2025-11-22,LOM,1941,957,984,1941,ITC,ITC4,3,Lombardia
2025-12-13,PAT,291,160,131,291,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-05,CAM,107,64,43,107,ITF,ITF3,15,Campania
2025-12-29,EMR,181,89,92,181,ITH,ITH5,8,Emilia-Romagna
2025-11-06,SAR,358,188,170,358,ITG,ITG2,20,Sardegna
2025-12-07,LOM,36,18,18,36,ITC,ITC4,3,Lombardia
2026-01-09,ABR,5,2,3,5,ITF,ITF1,13,Abruzzo
2025-12-05,PIE,716,340,376,716,ITC,ITC1,1,Piemonte
2025-12-29,TOS,77,39,38,77,ITI,ITI1,9,Toscana
2025-11-03,ABR,50,31,19,50,ITF,ITF1,13,Abruzzo
2025-12-16,EMR,586,287,299,586,ITH,ITH5,8,Emilia-Romagna
2025-11-17,PAT,214,108,106,214,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-21,PIE,10,4,6,10,ITC,ITC1,1,Piemonte
2025-12-20,PIE,43,22,21,43,ITC,ITC1,1,Piemonte
2025-11-22,VEN,819,401,418,819,ITH,ITH3,5,Veneto
2025-12-15,CAM,39,19,20,39,ITF,ITF3,15,Campania
2025-10-11,VEN,118,60,58,118,ITH,ITH3,5,Veneto
2025-12-22,PAB,12,5,7,12,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-02-14,PIE,12,1,11,12,ITC,ITC1,1,Piemonte
2026-01-12,CAM,6,5,1,6,ITF,ITF3,15,Campania
2025-12-01,CAM,19,10,9,19,ITF,ITF3,15,Campania
2025-10-20,LOM,8243,4056,4187,8243,ITC,ITC4,3,Lombardia
2025-11-18,PUG,627,298,329,627,ITF,ITF4,16,Puglia
2025-12-05,ABR,54,24,30,54,ITF,ITF1,13,Abruzzo
2025-11-05,PAB,712,349,363,712,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-11,SAR,135,75,60,135,ITG,ITG2,20,Sardegna
2025-12-27,LOM,21,11,10,21,ITC,ITC4,3,Lombardia
2025-11-18,PAT,284,144,140,284,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,TOS,595,271,324,595,ITI,ITI1,9,Toscana
2025-11-25,VDA,44,19,25,44,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-08,UMB,2,1,1,2,ITI,ITI2,10,Umbria
2025-11-08,EMR,2851,1404,1447,2851,ITH,ITH5,8,Emilia-Romagna
2025-11-24,ABR,94,54,40,94,ITF,ITF1,13,Abruzzo
2026-01-14,LAZ,72,34,38,72,ITI,ITI4,12,Lazio
2026-01-09,EMR,218,98,120,218,ITH,ITH5,8,Emilia-Romagna
2025-12-11,SIC,110,62,48,110,ITG,ITG1,19,Sicilia
2025-11-10,TOS,1173,560,613,1173,ITI,ITI1,9,Toscana
2025-11-10,MAR,348,162,186,348,ITI,ITI3,11,Marche
2025-10-17,PIE,1018,526,492,1018,ITC,ITC1,1,Piemonte
2025-11-09,LAZ,22,11,11,22,ITI,ITI4,12,Lazio
2025-10-29,BAS,84,30,54,84,ITF,ITF5,17,Basilicata
2025-12-09,PAT,67,37,30,67,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-11,ABR,170,89,81,170,ITF,ITF1,13,Abruzzo
2025-12-06,LIG,22,10,12,22,ITC,ITC3,7,Liguria
2025-11-11,MAR,357,175,182,357,ITI,ITI3,11,Marche
2025-11-27,VEN,1235,587,648,1235,ITH,ITH3,5,Veneto
2025-10-17,VDA,117,61,56,117,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-22,ABR,21,7,14,21,ITF,ITF1,13,Abruzzo
2025-12-01,LOM,1652,774,878,1652,ITC,ITC4,3,Lombardia
2026-01-07,EMR,67,28,39,67,ITH,ITH5,8,Emilia-Romagna
2026-02-06,PIE,14,5,9,14,ITC,ITC1,1,Piemonte
2026-01-19,ABR,4,2,2,4,ITF,ITF1,13,Abruzzo
2026-02-19,SAR,8,4,4,8,ITG,ITG2,20,Sardegna
2026-01-31,TOS,4,1,3,4,ITI,ITI1,9,Toscana
2026-02-04,PUG,6,4,2,6,ITF,ITF4,16,Puglia
2025-10-15,UMB,5,3,2,5,ITI,ITI2,10,Umbria
2026-01-11,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2026-03-27,LOM,5,2,3,5,ITC,ITC4,3,Lombardia
2026-01-12,MAR,5,3,2,5,ITI,ITI3,11,Marche
2025-11-30,TOS,37,19,18,37,ITI,ITI1,9,Toscana
2026-02-25,VEN,2,2,0,2,ITH,ITH3,5,Veneto
2025-12-12,VDA,19,7,12,19,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-19,MAR,3,1,2,3,ITI,ITI3,11,Marche
2026-02-02,PUG,7,3,4,7,ITF,ITF4,16,Puglia
2026-03-20,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2026-01-02,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2026-02-13,VEN,4,2,2,4,ITH,ITH3,5,Veneto
2026-02-03,PUG,6,3,3,6,ITF,ITF4,16,Puglia
2026-03-06,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-16,CAM,7,4,3,7,ITF,ITF3,15,Campania
2026-02-23,SAR,2,2,0,2,ITG,ITG2,20,Sardegna
2025-10-30,BAS,4,1,3,4,ITF,ITF5,17,Basilicata
2026-01-12,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2026-03-12,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2026-02-27,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2025-12-08,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2026-04-07,PAT,1,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2026-02-20,FVG,3,3,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2026-02-27,UMB,2,1,1,2,ITI,ITI2,10,Umbria
2026-02-20,LIG,3,0,3,3,ITC,ITC3,7,Liguria
2026-01-08,ABR,3,1,2,3,ITF,ITF1,13,Abruzzo
2026-03-23,PAB,3,1,2,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-07,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-12,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-02-11,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2026-01-20,PAB,2,0,2,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-03-16,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2026-04-10,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-12-10,PIE,657,287,370,657,ITC,ITC1,1,Piemonte
2025-12-14,LAZ,23,12,11,23,ITI,ITI4,12,Lazio
2025-10-22,SIC,50,33,17,50,ITG,ITG1,19,Sicilia
2025-12-02,CAM,58,33,25,58,ITF,ITF3,15,Campania
2025-11-27,VDA,66,28,38,66,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-03,PAB,48,22,26,48,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-01,PIE,628,286,342,628,ITC,ITC1,1,Piemonte
2025-10-24,PIE,2057,990,1067,2057,ITC,ITC1,1,Piemonte
2026-01-19,SIC,12,7,5,12,ITG,ITG1,19,Sicilia
2025-12-18,UMB,61,26,35,61,ITI,ITI2,10,Umbria
2025-12-29,PAT,36,18,18,36,ITH,ITH2,4,Provincia Autonoma Trento
2026-02-11,SAR,6,2,4,6,ITG,ITG2,20,Sardegna
2025-11-07,FVG,894,443,451,894,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-11,LAZ,1430,705,725,1430,ITI,ITI4,12,Lazio
2025-11-22,EMR,931,459,472,931,ITH,ITH5,8,Emilia-Romagna
2025-11-19,FVG,601,299,302,601,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-30,FVG,16,11,5,16,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-17,PAT,49,27,22,49,ITH,ITH2,4,Provincia Autonoma Trento
2026-03-13,TOS,2,0,2,2,ITI,ITI1,9,Toscana
2025-11-24,LAZ,653,336,317,653,ITI,ITI4,12,Lazio
2026-01-12,LAZ,48,22,26,48,ITI,ITI4,12,Lazio
2025-10-19,EMR,270,140,130,270,ITH,ITH5,8,Emilia-Romagna
2025-11-15,MAR,96,45,51,96,ITI,ITI3,11,Marche
2026-01-09,TOS,26,17,9,26,ITI,ITI1,9,Toscana
2025-12-06,MAR,18,5,13,18,ITI,ITI3,11,Marche
2026-02-04,FVG,15,6,9,15,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-03,TOS,602,319,283,602,ITI,ITI1,9,Toscana
2025-11-07,UMB,238,113,125,238,ITI,ITI2,10,Umbria
2025-12-18,FVG,149,61,88,149,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-24,SIC,106,54,52,106,ITG,ITG1,19,Sicilia
2025-10-23,UMB,267,116,151,267,ITI,ITI2,10,Umbria
2025-11-28,ABR,81,43,38,81,ITF,ITF1,13,Abruzzo
2026-02-06,PAT,17,9,8,17,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-22,UMB,13,4,9,13,ITI,ITI2,10,Umbria
2025-11-11,SIC,210,120,90,210,ITG,ITG1,19,Sicilia
2025-10-12,LOM,507,238,269,507,ITC,ITC4,3,Lombardia
2025-11-26,PAB,135,64,71,135,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-03,TOS,1445,684,761,1445,ITI,ITI1,9,Toscana
2025-12-19,SIC,59,28,31,59,ITG,ITG1,19,Sicilia
2025-12-22,PIE,173,87,86,173,ITC,ITC1,1,Piemonte
2025-10-23,PIE,1642,792,850,1642,ITC,ITC1,1,Piemonte
2025-11-26,LIG,319,156,163,319,ITC,ITC3,7,Liguria
2026-01-15,TOS,33,16,17,33,ITI,ITI1,9,Toscana
2025-12-17,PUG,192,108,84,192,ITF,ITF4,16,Puglia
2025-10-21,VDA,106,56,50,106,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-31,LOM,19,10,9,19,ITC,ITC4,3,Lombardia
2026-02-06,PUG,16,8,8,16,ITF,ITF4,16,Puglia
2025-10-30,LAZ,803,421,382,803,ITI,ITI4,12,Lazio
2025-12-29,PUG,76,27,49,76,ITF,ITF4,16,Puglia
2025-11-04,TOS,1608,774,834,1608,ITI,ITI1,9,Toscana
2025-12-28,PUG,2,1,1,2,ITF,ITF4,16,Puglia
2025-10-17,LAZ,272,157,115,272,ITI,ITI4,12,Lazio
2026-01-14,EMR,64,40,24,64,ITH,ITH5,8,Emilia-Romagna
2025-10-21,MAR,569,271,298,569,ITI,ITI3,11,Marche
2025-10-14,PAB,9,3,6,9,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-10,LOM,5822,2722,3100,5822,ITC,ITC4,3,Lombardia
2025-11-21,PIE,1963,918,1045,1963,ITC,ITC1,1,Piemonte
2025-11-27,ABR,95,50,45,95,ITF,ITF1,13,Abruzzo
2025-11-17,PIE,1443,683,760,1443,ITC,ITC1,1,Piemonte
2025-11-29,LAZ,251,113,138,251,ITI,ITI4,12,Lazio
2025-11-05,PUG,602,277,325,602,ITF,ITF4,16,Puglia
2025-10-28,SIC,101,53,48,101,ITG,ITG1,19,Sicilia
2025-12-30,FVG,28,14,14,28,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-30,PAT,27,4,23,27,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-15,VEN,186,82,104,186,ITH,ITH3,5,Veneto
2025-12-03,PIE,794,376,418,794,ITC,ITC1,1,Piemonte
2025-12-15,SAR,125,63,62,125,ITG,ITG2,20,Sardegna
2025-11-21,TOS,1278,577,701,1278,ITI,ITI1,9,Toscana
2026-01-13,ABR,6,3,3,6,ITF,ITF1,13,Abruzzo
2025-12-23,ABR,27,14,13,27,ITF,ITF1,13,Abruzzo
2025-11-05,PAT,457,221,236,457,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-10,LIG,179,76,103,179,ITC,ITC3,7,Liguria
2026-01-28,PIE,17,4,13,17,ITC,ITC1,1,Piemonte
2025-11-26,UMB,156,79,77,156,ITI,ITI2,10,Umbria
2026-01-19,LAZ,29,12,17,29,ITI,ITI4,12,Lazio
2026-01-08,PUG,26,9,17,26,ITF,ITF4,16,Puglia
2026-01-31,EMR,5,5,0,5,ITH,ITH5,8,Emilia-Romagna
2026-01-05,PUG,17,9,8,17,ITF,ITF4,16,Puglia
2026-01-14,LOM,203,77,126,203,ITC,ITC4,3,Lombardia
2025-10-30,TOS,2287,1058,1229,2287,ITI,ITI1,9,Toscana
2025-10-19,LOM,2384,1218,1166,2384,ITC,ITC4,3,Lombardia
2026-01-22,UMB,10,4,6,10,ITI,ITI2,10,Umbria
2026-02-25,LOM,21,11,10,21,ITC,ITC4,3,Lombardia
2026-02-05,VEN,101,37,64,101,ITH,ITH3,5,Veneto
2025-12-19,LAZ,273,113,160,273,ITI,ITI4,12,Lazio
2025-12-09,CAM,55,30,25,55,ITF,ITF3,15,Campania
2026-02-05,SAR,3,1,2,3,ITG,ITG2,20,Sardegna
2025-11-02,PIE,20,8,12,20,ITC,ITC1,1,Piemonte
2026-01-15,LAZ,72,34,38,72,ITI,ITI4,12,Lazio
2025-12-23,MAR,25,9,16,25,ITI,ITI3,11,Marche
2025-11-03,PAB,223,97,126,223,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-02-18,EMR,7,3,4,7,ITH,ITH5,8,Emilia-Romagna
2026-01-02,SIC,8,3,5,8,ITG,ITG1,19,Sicilia
2026-02-12,FVG,6,4,2,6,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-13,MAR,6,2,4,6,ITI,ITI3,11,Marche
2026-01-26,MAR,2,2,0,2,ITI,ITI3,11,Marche
2026-01-05,PAT,5,5,0,5,ITH,ITH2,4,Provincia Autonoma Trento
2026-03-04,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2026-02-12,UMB,3,2,1,3,ITI,ITI2,10,Umbria
2026-01-23,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2026-01-14,ABR,3,1,2,3,ITF,ITF1,13,Abruzzo
2026-02-23,EMR,11,6,5,11,ITH,ITH5,8,Emilia-Romagna
2026-02-25,EMR,14,6,8,14,ITH,ITH5,8,Emilia-Romagna
2026-04-08,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2026-01-29,CAM,5,4,1,5,ITF,ITF3,15,Campania
2026-02-23,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2026-02-11,VEN,2,0,2,2,ITH,ITH3,5,Veneto
2025-10-17,SIC,2,1,1,2,ITG,ITG1,19,Sicilia
2026-01-24,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2026-03-25,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2025-12-30,PAT,3,1,2,3,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-08,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-12-07,UMB,4,1,3,4,ITI,ITI2,10,Umbria
2026-02-11,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-10-18,BAS,3,2,1,3,ITF,ITF5,17,Basilicata
2026-03-18,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2025-09-24,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2025-10-22,LOM,10253,4888,5365,10253,ITC,ITC4,3,Lombardia
2025-12-08,VEN,21,12,9,21,ITH,ITH3,5,Veneto
2025-10-24,VDA,176,84,92,176,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-05,SAR,349,195,154,349,ITG,ITG2,20,Sardegna
2026-02-20,PIE,14,8,6,14,ITC,ITC1,1,Piemonte
2025-12-06,LAZ,111,59,52,111,ITI,ITI4,12,Lazio
2026-01-15,VEN,93,21,72,93,ITH,ITH3,5,Veneto
2025-10-25,BAS,15,7,8,15,ITF,ITF5,17,Basilicata
2025-11-20,MAR,355,159,196,355,ITI,ITI3,11,Marche
2026-01-17,LAZ,15,7,8,15,ITI,ITI4,12,Lazio
2025-12-10,CAM,25,13,12,25,ITF,ITF3,15,Campania
2025-10-22,VEN,1550,716,834,1550,ITH,ITH3,5,Veneto
2025-11-18,PIE,1642,758,884,1642,ITC,ITC1,1,Piemonte
2025-12-24,FVG,19,12,7,19,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-12,LAZ,9,3,6,9,ITI,ITI4,12,Lazio
2025-12-23,PIE,175,80,95,175,ITC,ITC1,1,Piemonte
2025-12-18,CAM,35,21,14,35,ITF,ITF3,15,Campania
2025-11-13,PAT,520,233,287,520,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-02,EMR,150,73,77,150,ITH,ITH5,8,Emilia-Romagna
2025-11-05,PIE,1826,802,1024,1826,ITC,ITC1,1,Piemonte
2025-11-21,SAR,349,171,178,349,ITG,ITG2,20,Sardegna
2026-01-16,LOM,144,60,84,144,ITC,ITC4,3,Lombardia
2025-12-09,UMB,35,13,22,35,ITI,ITI2,10,Umbria
2025-10-15,LAZ,193,112,81,193,ITI,ITI4,12,Lazio
2025-11-24,PIE,817,385,432,817,ITC,ITC1,1,Piemonte
2025-11-06,MAR,656,304,352,656,ITI,ITI3,11,Marche
2025-12-14,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2025-12-13,LIG,13,4,9,13,ITC,ITC3,7,Liguria
2025-10-22,EMR,5945,2915,3030,5945,ITH,ITH5,8,Emilia-Romagna
2026-01-15,EMR,106,47,59,106,ITH,ITH5,8,Emilia-Romagna
2025-11-19,VDA,193,104,89,193,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-11,LIG,107,49,58,107,ITC,ITC3,7,Liguria
2026-02-27,PIE,6,4,2,6,ITC,ITC1,1,Piemonte
2026-03-09,PUG,2,2,0,2,ITF,ITF4,16,Puglia
2025-12-05,SIC,74,45,29,74,ITG,ITG1,19,Sicilia
2026-01-28,TOS,22,14,8,22,ITI,ITI1,9,Toscana
2025-12-17,MAR,57,29,28,57,ITI,ITI3,11,Marche
2025-12-01,MAR,69,32,37,69,ITI,ITI3,11,Marche
2025-12-09,PAB,80,38,42,80,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-02-18,LIG,5,2,3,5,ITC,ITC3,7,Liguria
2025-12-03,EMR,1779,822,957,1779,ITH,ITH5,8,Emilia-Romagna
2025-12-16,TOS,187,85,102,187,ITI,ITI1,9,Toscana
2025-10-31,LAZ,651,307,344,651,ITI,ITI4,12,Lazio
2025-10-28,LOM,9868,4704,5164,9868,ITC,ITC4,3,Lombardia
2025-12-09,LOM,1052,495,557,1052,ITC,ITC4,3,Lombardia
2025-10-25,PIE,802,402,400,802,ITC,ITC1,1,Piemonte
2026-01-13,TOS,13,7,6,13,ITI,ITI1,9,Toscana
2026-02-24,EMR,23,12,11,23,ITH,ITH5,8,Emilia-Romagna
2026-01-22,LAZ,25,10,15,25,ITI,ITI4,12,Lazio
2026-01-16,SAR,4,2,2,4,ITG,ITG2,20,Sardegna
2025-11-25,LAZ,939,470,469,939,ITI,ITI4,12,Lazio
2025-11-04,LAZ,1122,526,596,1122,ITI,ITI4,12,Lazio
2025-11-13,CAM,148,79,69,148,ITF,ITF3,15,Campania
2026-02-03,LOM,52,14,38,52,ITC,ITC4,3,Lombardia
2025-10-27,CAM,88,48,40,88,ITF,ITF3,15,Campania
2025-10-18,UMB,37,9,28,37,ITI,ITI2,10,Umbria
2025-11-08,UMB,11,5,6,11,ITI,ITI2,10,Umbria
2025-11-30,FVG,13,4,9,13,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-02,VEN,79,32,47,79,ITH,ITH3,5,Veneto
2025-10-16,LOM,7949,3835,4114,7949,ITC,ITC4,3,Lombardia
2025-12-16,LAZ,329,161,168,329,ITI,ITI4,12,Lazio
2025-11-24,SAR,374,196,178,374,ITG,ITG2,20,Sardegna
2025-11-26,CAM,83,51,32,83,ITF,ITF3,15,Campania
2025-11-10,VEN,1562,687,875,1562,ITH,ITH3,5,Veneto
2025-11-18,ABR,150,74,76,150,ITF,ITF1,13,Abruzzo
2025-10-24,MAR,670,323,347,670,ITI,ITI3,11,Marche
2025-11-05,CAL,24,17,7,24,ITF,ITF6,18,Calabria
2025-12-12,FVG,282,129,153,282,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-26,SIC,12,5,7,12,ITG,ITG1,19,Sicilia
2025-10-29,PAT,398,209,189,398,ITH,ITH2,4,Provincia Autonoma Trento
2026-02-19,FVG,2,2,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-19,LOM,870,372,498,870,ITC,ITC4,3,Lombardia
2025-11-29,TOS,114,52,62,114,ITI,ITI1,9,Toscana
2026-01-10,EMR,33,19,14,33,ITH,ITH5,8,Emilia-Romagna
2025-11-14,FVG,858,405,453,858,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-13,PUG,741,374,367,741,ITF,ITF4,16,Puglia
2025-10-28,CAM,110,60,50,110,ITF,ITF3,15,Campania
2025-10-27,PUG,346,179,167,346,ITF,ITF4,16,Puglia
2025-10-09,FVG,22,14,8,22,ITH,ITH4,6,Friuli-Venezia Giulia
